,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
4993,2023-02-25 20:33:46+00:00,https://twitter.com/Kash5Kash/status/1629580433804410881,Kash5Kash,Twitter for iPhone,,"Keep bringing that bag of your Money…we go tear am spray am for up Mugu 
.

Ogun Amuwo Odofin #BolaAhmedTinubu #ObiWon #Falz Oba Elegushi Lugbe #2023GeneralElections Casted Lagos Anambra State igbos
Kano Festac Benue Sowore Kogi",1,0,0,1
4994,2023-02-25 20:30:40+00:00,https://twitter.com/bintinlaye2000/status/1629579654485901315,bintinlaye2000,Twitter for Android,Earth,The silence from Northern Nigeria can be either way. It may work for any of the top two but anyone that sleeps on his right before dawn go chop am. #2023GeneralElections #NigeriaDecides,0,0,0,0
4995,2023-02-25 20:30:30+00:00,https://twitter.com/Oluwatoyoseee/status/1629579613058809859,Oluwatoyoseee,Twitter for Android,"Lagos, Nigeria","Oba Elegushi, PU 050

LP - 48
APC - 43
PDP - 3

#2023GeneralElections 
#2023Election 
#NigeriaElections2023 
#NigeriaDecides2023 
#NigeriaDecides",3,3,1,0
4996,2023-02-25 20:29:23+00:00,https://twitter.com/Oluwatoyoseee/status/1629579330442469381,Oluwatoyoseee,Twitter for Android,"Lagos, Nigeria","Wusasa Kafena ward, Anna Kitchener PU, 18-23-13-004, Zaria

LP - 175
APC - 30
PDP - 38

#2023GeneralElections 
#2023Election 
#NigeriaElections2023 
#NigeriaDecides2023 
#NigeriaDecides",3,2,1,0
4997,2023-02-25 20:27:21+00:00,https://twitter.com/Oluwatoyoseee/status/1629578821874724864,Oluwatoyoseee,Twitter for Android,"Lagos, Nigeria","Calabar Municipal, ward 6 unit 5, Cross River

LP - 167
APC - 25
PDP - 14

#2023GeneralElections 
#2023Election 
#NigeriaElections2023 
#NigeriaDecides2023 
#NigeriaDecides",3,2,1,0
4998,2023-02-25 20:26:53+00:00,https://twitter.com/DeNsentip/status/1629578704299884547,DeNsentip,Twitter for Android,Nigeria,"@hussainimk experienced #Twinsuffrageexclusion too. This issue needs to be addressed.
@BBCBreaking @ARISEtv @firstlady @AishaYesufu @falzthebahdguy @inecnigeria #2023GeneralElections #2023verdict #2023Elections https://t.co/fYl159029l",6,3,1,1
4999,2023-02-25 20:25:10+00:00,https://twitter.com/Oluwatoyoseee/status/1629578272299266054,Oluwatoyoseee,Twitter for Android,"Lagos, Nigeria","Thank God for this rain o.
Make everybody head cool down.

The tension and anger flying around is crazy 🥹🥹

#2023GeneralElections 
#NigeriaElections2023 
#NigeriaDecides 
#NigeriaDecides2023",4,0,0,0
5000,2023-02-25 20:23:43+00:00,https://twitter.com/Oluwatoyoseee/status/1629577906622980097,Oluwatoyoseee,Twitter for Android,"Lagos, Nigeria","Takum, Tabara
PU: 34-12-05-020

LP - 90
APC - 18
PDP - 5
NNPP - 2
APGA - 1
INVALID - 4

#2023GeneralElections 
#2023Election 
#NigeriaElections2023 
#NigeriaDecides2023 
#NigeriaDecides",1,1,1,0
5001,2023-02-25 20:21:15+00:00,https://twitter.com/SenatorJoseph4/status/1629577285765349378,SenatorJoseph4,Twitter for Android,,"LP all the way
Lebo
#2023GeneralElections https://t.co/FdxIYWe3j8",10,2,0,0
5002,2023-02-25 20:19:45+00:00,https://twitter.com/Oluwatoyoseee/status/1629576908890419202,Oluwatoyoseee,Twitter for Android,"Lagos, Nigeria","Zorai (Diary Farm)
PU: 34-07-04-061

LP - 193
PDP - 31
APC - 4
APM - 2
ADC - 2
APGA - 2
NNPP - 1

#2023GeneralElections 
#2023Election 
#NigeriaElections2023 
#NigeriaDecides2023 
#NigeriaDecides",4,2,1,0
5003,2023-02-25 20:19:14+00:00,https://twitter.com/asafem_concept/status/1629576779529682944,asafem_concept,Twitter for iPhone,🌍,"PU: 30-05-10-015
Community pry sch Olasan, Egbeda LG
Presidential
PDP 40
APC 173
LP 132
AAC 3
ACCORD 11
ZLP 3
ADC 2
YPP 1
ADP 1
AA 1 
Void36
The youths in my PU tried, most of those mamas and papa just want to vote their tribesman
#2023GeneralElections 
 #presidentialelection2023",12,4,0,0
5004,2023-02-25 20:17:21+00:00,https://twitter.com/ChidiebereVic1/status/1629576303123759105,ChidiebereVic1,Twitter for Android,Nigeria,"@MobilePunch Was calm although officials came late
Amorji Nnachioma Umuariam Obowo LGA Imo State
#2023verdict 
#2023GeneralElections https://t.co/oLWnoXq026",0,0,0,0
5005,2023-02-25 20:14:55+00:00,https://twitter.com/Oluwatoyoseee/status/1629575689220284419,Oluwatoyoseee,Twitter for Android,"Lagos, Nigeria","Ward: Ojodu/Agidingbi/Omole, Ikeja

APC - 132
LP - 88
PDP - 7
ADC - 2
A - 1

#2023GeneralElections 
#2023Election 
#NigeriaElections2023 
#NigeriaDecides2023 
#NigeriaDecides",1,1,1,0
5006,2023-02-25 20:13:21+00:00,https://twitter.com/Kash5Kash/status/1629575299015778304,Kash5Kash,Twitter for iPhone,,"If Tinubu see 1 million vote for Lagos make I know watin cause am.Keep pushing comrades we winning this one #Endsars 
Pull out all your anger 

Ogun Amuwo Odofin #BolaAhmedTinubu #ObiWon #Falz Oba Elegushi Lugbe #2023GeneralElections Casted Lagos Anambra State igbos
Kano Festac",12,6,0,0
5007,2023-02-25 20:12:38+00:00,https://twitter.com/Oluwatoyoseee/status/1629575115078860800,Oluwatoyoseee,Twitter for Android,"Lagos, Nigeria","Festac Grammar School 11

LP - 118
APC - 21
PDP - 5
A - 2
NNPP - 1

#2023GeneralElections 
#2023Election 
#NigeriaElections2023 
#NigeriaDecides2023 
#NigeriaDecides",3,2,1,0
5008,2023-02-25 20:11:52+00:00,https://twitter.com/rayze_ekeme/status/1629574924233850882,rayze_ekeme,Twitter for iPhone,Lagos nigeria,Let’s get this around🙏🏽🙏🏽🙏🏽 #ObiDatti2023 #Obidents #obiwon #2023GeneralElections https://t.co/gPL4N6lBv6,2,1,0,0
5009,2023-02-25 20:08:29+00:00,https://twitter.com/Oluwatoyoseee/status/1629574071628308480,Oluwatoyoseee,Twitter for Android,"Lagos, Nigeria","Jama'a ward, Basawa Constituency, Sabon Gari, Zaria, Kaduna State 

LP - 103
PDP - 38
APC - 25
NNPP - 3
APGA - 1
ADP - 1

PU 010, Sabon Gari, Kaduna

APC - 534
LP - 6
PDP - 4

#2023GeneralElections 
#2023Election 
#NigeriaElections2023 
#NigeriaDecides2023 
#NigeriaDecides",0,0,0,0
5010,2023-02-25 20:08:18+00:00,https://twitter.com/iykedavids/status/1629574024178040838,iykedavids,Twitter for iPhone,Nigeria,"Peter Obi Won - LIVING FAITH F01 -PU, USUMA- BWARI FCT-Abuja. 
#presidentialelection2023 #ObiDatti2023 #RussiaInvadedUkraine #2023GeneralElections #NigeriaDecides #2023verdict #Northerners #NigeriaElections2023 https://t.co/U5Pf5Niagi",3,1,0,1
5011,2023-02-25 20:08:17+00:00,https://twitter.com/VIVIENN11178053/status/1629574022538092548,VIVIENN11178053,Twitter for Android,Nigeria,"To my Future generation, let it be known that I voted for the RIGHT LEADER 😊, AND I MADE SURE THE RESULTS WERE UPLOADED 💪🙌.
#2023GeneralElections 
#2023PresidentialElection 
#NigerianElections2023 https://t.co/MzwQLffJpa",20,2,0,1
5012,2023-02-25 20:07:07+00:00,https://twitter.com/Kash5Kash/status/1629573728848736257,Kash5Kash,Twitter for iPhone,,"Don’t mess with Nigeria youths.they messed with the wrong generation..our youths in the north show them you’re angry too
.

Ogun Amuwo Odofin #BolaAhmedTinubu #ObiWon #Falz Oba Elegushi Lugbe #2023GeneralElections Casted Lagos Anambra State igbos
Kano Festac",7,2,0,0
5013,2023-02-25 20:06:03+00:00,https://twitter.com/tbckubwa/status/1629573459150815232,tbckubwa,Twitter for Android,"Kubwa, Abuja Nigeria","Now that you've voted, prepare to be in church tomorrow.
#2023GeneralElections",5,1,0,0
5014,2023-02-25 20:05:44+00:00,https://twitter.com/emekajerome/status/1629573379211534339,emekajerome,Twitter for Android,"Lagos, ABJ, PH","The people are the structure!

#2023GeneralElections",1,0,0,0
5015,2023-02-25 20:05:15+00:00,https://twitter.com/iykedavids/status/1629573259195822080,iykedavids,Twitter for iPhone,Nigeria,"LIVING FAITH F01 -PU, USUMA- BWARI FCT-Abuja. 
#presidentialelection2023 #ObiDatti2023 #RussiaInvadedUkraine #2023GeneralElections #NigeriaDecides #2023verdict https://t.co/LElvJgmBzK",1,0,0,1
5016,2023-02-25 20:04:21+00:00,https://twitter.com/Oluwatoyoseee/status/1629573031625367555,Oluwatoyoseee,Twitter for Android,"Lagos, Nigeria","Demonstration secondary school, Zaria, Kaduna State

LP - 44
APC - 17
PDP - 14

#2023GeneralElections 
#2023Election 
#NigeriaElections2023 
#NigeriaDecides2023 
#NigeriaDecides",2,1,1,0
5017,2023-02-25 19:58:00+00:00,https://twitter.com/De_Don123/status/1629571432920301568,De_Don123,Twitter for Android,Abuja Nigeria,"Nigerians, behold your President and Vice President elect by the grace of God.

If you believe it, just like and retweet.

#2023PresidentialElection #2023GeneralElections #2023Elections #ObiDatti2023 https://t.co/rSUovuxCqh",29,1,0,0
5018,2023-02-25 19:51:27+00:00,https://twitter.com/MezieBlogNG/status/1629569785770934274,MezieBlogNG,Twitter for iPhone,Nigeria,University of Port Harcourt students are still on ground for their vote to be count. #NigeriaDecides2023 #2023GeneralElections https://t.co/kzRD15mhpd,7,2,0,0
5019,2023-02-25 19:49:57+00:00,https://twitter.com/albasproperties/status/1629569407222464518,albasproperties,Twitter for Android,,"Everyone is tweeting like their candidate is winning, abe make INEC do carry States results come abeg make we rest.

#NigeriaElections2023 #2023GeneralElections",1,1,0,0
5020,2023-02-25 19:48:17+00:00,https://twitter.com/agbaraoluwa_/status/1629568987460771840,agbaraoluwa_,Twitter for Android,🇳🇬,"Polling Unit 012, Kosofe
Presidential results
PDP: 5
APC: 204
LP: 336
#NigeriaDecides2023 
#2023GeneralElections 
#2023Elections",18,1,0,2
5021,2023-02-25 19:47:37+00:00,https://twitter.com/iamwamix/status/1629568820741300225,iamwamix,Twitter for iPhone,"Lagos, Nigeria",Can we see result from North are not popping up like we can see from the north .#2023GeneralElections,0,0,0,0
5022,2023-02-25 19:45:10+00:00,https://twitter.com/lily_nazu/status/1629568202924769282,lily_nazu,Twitter Web App,United states,"Taking life one workout at a time !Burning food !
#UMK23 #TrumpTrainWreck #2023GeneralElections
#weightloss #fitness #weightlossjourney  #health #fitnessmotivation #nutrition #bodybuilding #exercise #burningfood #DayofHate https://t.co/3kmZl9BxsG",0,0,0,0
5023,2023-02-25 19:41:02+00:00,https://twitter.com/oficialdrillztv/status/1629567163362078720,oficialdrillztv,Twitter Web App,Lagos,"Follow our page to see more Anonymous Confessions &amp; Stories.

Join Our whatsap community to read and engage with more Anonymous Confessions &amp; Stories with  professional advice from our expert.
https://t.co/YFiGVFUsCA

#2023GeneralElections The BVAS Oshodi https://t.co/iDg6o2E7qq",0,0,0,0
5024,2023-02-25 19:40:05+00:00,https://twitter.com/IllesDebbie/status/1629566925150855171,IllesDebbie,Twitter for iPhone,,"#PeterObi4President #PeterObi2023 #2023Elections #2023GeneralElections 
@inecnigeria @CNN @jhormsee @ARISEtv 
LP won the presidential votes at polling unit 10, Lagos state, Ikoyi! 
LP: 38; APC:21; PDP:9
Valid votes:68; Invalid:1
#NigeriaDecides2023",2,0,0,0
5025,2023-02-25 19:36:09+00:00,https://twitter.com/Oluwatoyoseee/status/1629565935441924096,Oluwatoyoseee,Twitter for Android,"Lagos, Nigeria","Ipakodo, Ikorodu

PU: Junction of Believers Road/Akinsiku Street, Oriokuta 

APC - 102
LP - 78
PDP - 6
ADC - 1
A - 1
APGA - 1
NRM - 1
ZLP - 1

(Omooooo, my body don dey ache 🥹🥹)

#2023GeneralElections 
#2023Election 
#NigeriaElections2023 
#NigeriaDecides2023 
#NigeriaDecides https://t.co/B5HDTZ92lH",2,0,1,0
5026,2023-02-25 19:34:50+00:00,https://twitter.com/olusola_tk/status/1629565602447732740,olusola_tk,Twitter for Android,"Lagos, Nigeria",You people should go check Mrmacaroni live Instagram video... They are using pankere to beat Tinubu... So flawless. #2023GeneralElections,2,1,0,0
5027,2023-02-25 19:34:12+00:00,https://twitter.com/Nkaybaby_/status/1629565445387714560,Nkaybaby_,Twitter for Android,,"#2023GeneralElections
#NigeriaElections2023
#LPandAPC
#LPOBOD
His excellency Peter Obi
All the way",2,0,0,0
5028,2023-02-25 19:31:06+00:00,https://twitter.com/Oluwatoyoseee/status/1629564662642536450,Oluwatoyoseee,Twitter for Android,"Lagos, Nigeria","Ikpoba Okha ward 6 unit 091, Edo State 

LP - 144
ZLP - 2
APC - 1
PDP - 1
VOID - 1

#2023GeneralElections 
#2023Election 
#NigeriaElections2023 
#NigeriaDecides2023 
#NigeriaDecides",4,1,1,0
5029,2023-02-25 19:29:53+00:00,https://twitter.com/the__finechina/status/1629564356462518275,the__finechina,Twitter for iPhone,"Lagos, Nigeria","To everyone who risked everything to make sure they cast their votes, they shall never lack....victory shall be ours at last, Amen🙏🏻
#2023GeneralElections #2023PresidentialElection #ObiDatti2023 https://t.co/yBOqX8qxth",44,5,0,0
5030,2023-02-25 19:28:10+00:00,https://twitter.com/Oluwatoyoseee/status/1629563927343292423,Oluwatoyoseee,Twitter for Android,"Lagos, Nigeria","GRA Polo Park IV, Enugu

LP - 288
PDP - 1
APC - 0

#2023GeneralElections 
#2023Election 
#NigeriaElections2023 
#NigeriaDecides2023 
#NigeriaDecides",4,1,1,0
5031,2023-02-25 19:26:59+00:00,https://twitter.com/imkingbuch/status/1629563629262577665,imkingbuch,Twitter for iPhone,"Coal City Enugu, Nigeria","NEW LAYOUT (WTC I)
UNIT CODE: 001

Presidential 
LP - 260
APC - 4
PDP - 1

#2023GeneralElections 
#2023PresidentialElection",2,0,0,0
5032,2023-02-25 19:26:31+00:00,https://twitter.com/a_nanzip/status/1629563509833859074,a_nanzip,Twitter for iPhone,3k..?,"EC 30 A
Ban 002 
Plateau State.
Delivered for Peter Obi. 

PDP: 25
APC: 10
LP: 206

#2023Election 
#NigeriaDecides2023 
#2023GeneralElections
#PresidentialElections2023",12,0,0,0
5033,2023-02-25 19:24:08+00:00,https://twitter.com/Dennischerish1/status/1629562909901611008,Dennischerish1,Twitter for iPhone,every where you go ,Let’s make this go viral #2023GeneralElections https://t.co/srjOyWZD0G,8,3,0,0
5034,2023-02-25 19:23:19+00:00,https://twitter.com/K_C_2_4/status/1629562703915122692,K_C_2_4,Twitter for Android,"Lagos, Nigeria","Even Google know wetin dey sup.

MC Oluomo Kano Katsina #AriseTV Sabon Gari North Egbeda APC 6 Yenagoa Akin Alabi Gombe LP and APC City Boy Yorubas #2023GeneralElections Alimosho Igbos #NigeriaDecides2023 NNPP 1 https://t.co/eALpzxm1Xk",3,0,0,0
5035,2023-02-25 19:23:18+00:00,https://twitter.com/a_nanzip/status/1629562702338170883,a_nanzip,Twitter for iPhone,3k..?,"EC 30 A
Ban 002 
Plateau State.
Delivered for Peter Obi. 

PDP: 25
APC: 10
LP: 206

#2023Election 
#NigeriaDecides2023 
#2023GeneralElections",20,3,0,1
5036,2023-02-25 19:21:59+00:00,https://twitter.com/FaroukLD/status/1629562371361447937,FaroukLD,Twitter for Android,🌐 ,"A regional leader has/will never win a presidential elections in Nigeria. 

All the hates, lies and shenanigans displayed by some disgruntled Nigerians will come to an end in few days.
#2023verdict #2023Elections #2023GeneralElections",1,0,0,1
5037,2023-02-25 19:19:47+00:00,https://twitter.com/vela_kt/status/1629561815293100034,vela_kt,Twitter for iPhone,,"Nigerians can finally afford to smile 😊 

#Obiwon #NigeriaElections2023 Kano state #Falz NNPP Warri South Peter Obi of Labour Party LP Gombe #2023GeneralElections  #AriseTV Yorubas Sabon Gari APC 6 Banky Katsina Gbaja #Nigeriadecide2023 North Kardashians #NigeriaDecides",1,0,0,0
5038,2023-02-25 19:17:47+00:00,https://twitter.com/Oluwatoyoseee/status/1629561312610074626,Oluwatoyoseee,Twitter for Android,"Lagos, Nigeria","Uniuyo Annex, Ward 2 unit 14.

LP - 372
PDP - 20
APC - 12
YPP - 3

#2023GeneralElections 
#2023Election 
#NigeriaElections2023 
#NigeriaDecides2023 
#NigeriaDecides",4,0,1,0
5039,2023-02-25 19:16:03+00:00,https://twitter.com/breeshair/status/1629560877547417603,breeshair,Twitter for Android,,"Might I add, this result is for Junction Amudatu &amp;Kola David 1 PU 015🥰

#ObiDatti2023 
#2023GeneralElections 
#Obidients",1,0,0,0
5040,2023-02-25 19:15:54+00:00,https://twitter.com/MhiztaHarbbey/status/1629560840436236290,MhiztaHarbbey,Twitter for iPhone,"Enugu, Nigeria","Me today 💎💎
#Presidentialelection 
#PeterObi2023 
#2023GeneralElections 
#2023PresidentialElection https://t.co/BnL79PzaEx",0,0,0,0
5041,2023-02-25 19:14:59+00:00,https://twitter.com/Oluwatoyoseee/status/1629560609351008256,Oluwatoyoseee,Twitter for Android,"Lagos, Nigeria","Ehinogbe ward 1 unit 5, Owo LG, Ondo State

APC - 202
PDP - 44
LP - 6

#2023GeneralElections 
#2023Election 
#NigeriaElections2023 
#NigeriaDecides2023 
#NigeriaDecides",3,0,1,0
5042,2023-02-25 19:14:02+00:00,https://twitter.com/Madu_Kanye/status/1629560367650095106,Madu_Kanye,Twitter for Android,Lagos,"I've never been so excited to vote in my life 

LP and APC 
#2023GeneralElections
#presidentialelection2023 https://t.co/B5bUYWiKUa",9,0,0,0
5043,2023-02-25 19:13:46+00:00,https://twitter.com/theEl_Mercurial/status/1629560303779291136,theEl_Mercurial,Twitter for Android,Perfect Storm,A major problem in this #2023GeneralElections is that results are not being uploaded at the pollen units.,0,0,0,0
5044,2023-02-25 19:13:40+00:00,https://twitter.com/Roni40102672/status/1629560275837026304,Roni40102672,Twitter for Android,,#NigeriaDecides2023 #2023PresidentialElection #2023GeneralElections #vanguardnewspapers #LabourParty,0,0,0,0
5045,2023-02-25 19:11:52+00:00,https://twitter.com/DeepThi65563979/status/1629559824135454720,DeepThi65563979,Twitter for Mac,Nigeria,"Festus Keyamo lost his polling Unit to Peter Obi.

#PeterObiForPresident2023 
#Nigeriadecide2023 #NigeriaElections2023
#2023GeneralElections #NigeriaElections2023 #presidentialelection2023
North
Katsina
#Falz
MC Oluomo
LP and APC https://t.co/JeiQuS6ES7",8,3,0,0
5046,2023-02-25 19:11:13+00:00,https://twitter.com/Oluwatoyoseee/status/1629559660540841984,Oluwatoyoseee,Twitter for Android,"Lagos, Nigeria","Igere/Ihunsa LG primary school, Agbara, Ogun State. Units 20 &amp; 5.

LP - 94 + 57 = 151
APC - 60 + 74 = 134
PDP - 9 + 21 = 30
APM = 1

#2023GeneralElections 
#2023Election 
#NigeriaElections2023 
#NigeriaDecides2023 
#NigeriaDecides",3,6,1,0
5047,2023-02-25 19:07:49+00:00,https://twitter.com/DeepThi65563979/status/1629558804281999360,DeepThi65563979,Twitter for Mac,Nigeria,"From the desk of Reno Omokri.

#PeterObiForPresident2023 
#Nigeriadecide2023 #NigeriaElections2023
#2023GeneralElections #NigeriaElections2023 #presidentialelection2023
North
Katsina
#Falz
MC Oluomo
LP and APC https://t.co/YCWuIUOAWE",3,0,0,0
